36046,58.2538,32.9988,2.50543,-1.6612e+12
52715,46.9327,14.6018,2.39806,-1.6612e+12
60746,-31.7712,4.62794,0.809376,-1.6612e+12
71271,-55.1008,5.32173,2.20998,-1.6612e+12
91812,75.2997,12.6453,1.77075,-1.6612e+12
103745,58.5723,9.48691,1.55842,-1.6612e+12
112448,-32.8299,5.28005,0.834783,-1.6612e+12
122654,-55.9267,5.30264,2.25342,-1.6612e+12
141018,84.5024,10.6961,1.5501,-1.6612e+12
151192,66.3911,7.91557,1.39321,-1.6612e+12
160183,-33.4301,5.55215,0.830094,-1.6612e+12
170709,-56.0342,5.39234,2.3079,-1.6612e+12
188049,90.0441,9.89979,1.45912,-1.6612e+12
197168,69.7459,7.21474,1.2903,-1.6612e+12
206158,-32.0826,5.49947,0.791715,-1.6612e+12
216396,-55.0179,5.43573,2.28163,-1.6612e+12
233065,92.9198,9.16726,1.3675,-1.6612e+12
243399,73.1523,6.71043,1.23014,-1.6612e+12
253573,-33.6089,6.73474,0.763778,-1.6612e+12
264131,-55.6537,5.31979,2.25379,-1.6612e+12
