1661282737279,85.832,10.6216,1.43046,14013
1661282744766,55.798,4.13251,1.44905,7455
1661282749373,-48.025,2.81825,0.788214,4575
1661282757755,-61.9007,3.78645,1.6837,8350
1661282769433,106.157,3.54202,0.912117,6175
1661282776312,64.344,3.67715,1.19674,6847
1661282780919,-49.1644,3.03507,0.815435,4575
1661282789942,-60.6412,4.324,1.92626,8991
1661282801827,105.593,3.67679,0.947833,6399
1661282808162,65.0096,3.6318,1.2019,6302
1661282812737,-48.0247,2.77277,0.760487,4543
1661282821183,-61.1032,4.04051,1.81254,8414
1661282832973,104.952,3.58316,0.922846,6303
1661282839724,65.3998,3.74017,1.22778,6719
1661282844299,-48.139,2.91035,0.775721,4543
1661282853002,-60.6617,4.30304,1.93616,8671
1661282864919,103.266,3.64021,0.941569,6431
1661282872310,64.0669,3.68445,1.21284,7359
1661282877077,-48.9889,3.198,0.801241,4735
1661282886067,-58.8884,4.37461,1.95087,8958
1661282897985,102.084,3.66831,0.92851,6431
1661282904288,65.0688,3.90218,1.27206,6271
1661282908575,-48.2622,2.72189,0.813599,4255
1661282917565,-60.3894,4.20103,1.88124,8958
1661282929675,101.811,3.74583,0.924082,6623
1661282937482,63.1992,3.72406,1.19942,7775
1661282942473,-48.7156,3.19354,0.720195,4959
1661282951527,-59.6062,4.29969,1.89693,9022
1661282963701,101.264,3.72045,0.931506,6687
1661282971283,63.1536,3.64086,1.18688,7550
1661282976146,-48.4117,3.1482,0.747884,4831
1661282985169,-58.7962,4.33557,1.9453,8988
1661282997118,101.706,3.72455,0.94012,6462
1661283004605,63.5533,3.89809,1.23532,7455
1661283009212,-48.9282,3.06354,0.750563,4575
1661283017914,-58.4675,4.45497,1.98301,8670
1661283029848,102.454,3.59282,0.926119,6431
1661283036759,64.4367,3.84033,1.2585,6879
1661283041366,-46.1654,2.83755,0.741149,4575
1661283050036,-60.0412,4.2721,1.93796,8638
1661283061986,101.357,3.65084,0.925417,6463
1661283068897,63.55,3.8692,1.23888,6876
1661283073504,-46.9724,2.80997,0.733724,4575
1661283082174,-59.7749,4.10458,1.81719,8638
1661283094124,101.6,3.6754,0.926746,6463
1661283100715,63.7744,3.89507,1.23769,6559
1661283105290,-46.7182,2.69401,0.759285,4543
1661283113736,-60.2731,3.88556,1.71673,8414
1661283125654,102.346,3.72782,0.962116,6431
1661283132565,62.6988,3.87834,1.20096,6879
1661283137108,-49.1492,2.94673,0.832127,4511
1661283145554,-59.5265,4.14639,1.85456,8414
1661283157488,101.838,3.608,0.929077,6431
1661283163791,63.8544,3.81955,1.20591,6271
1661283168110,-47.6056,2.75508,0.851051,4287
1661283176525,-59.7841,4.0854,1.82664,8383
1661283188442,102.192,3.6583,0.940547,6430
1661283195033,63.6923,3.87283,1.22581,6559
1661283199608,-46.5901,2.68805,0.754743,4542
1661283208055,-60.7716,3.98344,1.79472,8415
1661283220148,102.142,3.69505,0.954008,6591
1661283225971,63.1791,3.70349,1.1898,5791
1661283230290,-46.7757,2.59109,0.855032,4287
1661283238673,-60.7058,3.84774,1.72864,8351
1661283250783,101.257,3.68982,0.929669,6623
1661283257501,63.7657,3.79435,1.23035,6687
1661283262045,-48.3036,2.85032,0.800763,4512
1661283270779,-59.659,4.07483,1.81258,8702
1661283282921,100.798,3.71392,0.925421,6655
1661283289959,62.9464,3.75737,1.20252,7006
1661283294566,-48.4643,2.95408,0.778639,4575
1661283303237,-59.2182,4.27974,1.91788,8639
1661283315202,101.99,3.67507,0.949093,6462
1661283322945,62.7233,3.90251,1.25354,7711
1661283327808,-48.0059,3.11379,0.740087,4831
1661283336798,-59.2865,4.35563,1.96132,8958
1661283348812,101.172,3.7493,0.949486,6527
1661283356586,64.7758,4.00229,1.28663,7742
1661283361514,-48.7234,3.15601,0.772282,4896
1661283370504,-59.2281,4.22807,1.88149,8958
1661283382646,100.641,3.75008,0.933686,6623
1661283390133,63.7971,3.89534,1.25019,7455
1661283394867,-47.5455,2.98685,0.72436,4703
1661283403858,-58.8392,4.29016,1.90842,8959
1661283415807,100.802,3.72211,0.923416,6462
1661283422718,62.8469,3.97209,1.21373,6879
1661283427293,-47.5605,2.79226,0.760982,4543
1661283435708,-59.6689,4.07769,1.81902,8383
1661283447625,101.967,3.65364,0.934255,6430
1661283455496,63.2458,3.9133,1.2315,7839
1661283460359,-48.6049,3.18675,0.755276,4831
1661283469189,-58.6299,4.3745,1.93709,8798
1661283481235,101.715,3.65516,0.916977,6559
1661283489041,62.8876,3.7497,1.1907,7774
1661283494001,-48.6653,3.181,0.756943,4928
1661283502959,-58.7482,4.18606,1.82213,8926
1661283515053,101.033,3.69261,0.912683,6591
1661283523019,63.0722,3.86513,1.23295,7934
1661283528010,-48.2007,3.19118,0.736032,4959
1661283537224,-58.6325,4.25881,1.87238,9182
1661283549398,100.726,3.77324,0.93257,6655
1661283557461,62.9429,3.86802,1.23183,8031
1661283562452,-47.9488,3.19041,0.733035,4959
1661283571570,-58.7584,4.30173,1.89801,9086
1661283583664,100.812,3.744,0.924911,6591
1661283591502,63.8402,3.9459,1.25454,7806
1661283596429,-47.9898,3.11102,0.729344,4895
1661283605356,-59.0374,4.20857,1.84825,8895
1661283617465,100.837,3.7243,0.923187,6623
1661283625279,63.7997,3.89845,1.24963,7782
1661283630135,-49.7,3.24641,0.801711,4831
1661283639349,-59.0879,4.38571,1.95317,9182
1661283651523,100.621,3.78634,0.937191,6655
1661283659553,62.5164,3.85953,1.20508,7998
1661283664608,-48.0679,3.18007,0.725989,5023
1661283673279,-58.9767,4.15736,1.80972,8639
1661283685340,102.281,3.66516,0.934299,6558
1661283693307,63.0323,3.79097,1.20729,7935
1661283698362,-47.9462,3.16297,0.721478,5023
1661283707482,-59.6064,4.27425,1.88941,9088
1661283719702,101.028,3.76672,0.924498,6719
1661283727764,62.5958,3.77525,1.20501,8030
1661283732755,-49.5258,3.29844,0.782009,4958
1661283741810,-58.6231,4.29396,1.87251,9023
1661283753967,100.655,3.74187,0.931117,6654
1661283761966,62.966,3.84572,1.23184,7967
1661283766797,-48.8863,3.19652,0.73892,4799
1661283776011,-57.8,4.36318,1.92532,9182
1661283788201,100.508,3.73135,0.920302,6687
1661283796231,63.0691,3.83377,1.22572,7998
1661283801158,-48.8819,3.23767,0.759148,4895
1661283810501,-58.2279,4.37724,1.94201,9311
1661283822722,100.898,3.80022,0.934152,6715
1661283830625,63.1348,3.87399,1.23717,7871
1661283835584,-47.58,3.12472,0.718315,4927
1661283844798,-59.2908,4.32197,1.92193,9182
1661283856972,100.789,3.81143,0.935303,6687
1661283865226,63.3103,3.90459,1.22202,8222
1661283870313,-48.1698,3.27224,0.751933,5055
1661283879624,-59.0862,4.32133,1.90126,9279
1661283891925,100.396,3.82913,0.943202,6814
1661283899956,62.049,3.75543,1.1938,7999
1661283904979,-48.5752,3.18616,0.714209,4991
1661283914449,-59.1558,4.30834,1.91268,9438
1661283926687,100.263,3.87314,0.938148,6751
1661283934237,61.9092,3.8918,1.20662,7518
1661283939036,-48.9741,3.07806,0.787137,4766
1661283947547,-59.4483,4.2268,1.89328,8478
1661283959433,102.097,3.65968,0.935347,6399
1661283967591,62.525,3.97016,1.22673,8126
1661283972678,-47.8668,3.1855,0.739248,5055
1661283981828,-58.3469,4.10368,1.80544,9118
1661283994050,100.355,3.78777,0.936321,6719
1661284002369,62.7334,3.85121,1.23377,8287
1661284007392,-49.041,3.33716,0.760447,4992
1661284016606,-57.6662,4.33873,1.88583,9182
1661284028747,103.231,3.77289,1.01664,6654
1661284036330,63.1637,3.89508,1.23929,7550
1661284041129,-48.4581,3.08514,0.775414,4767
