35342,59.99,32.2218,2.42891,-1.66121e+12
51371,47.2708,13.675,2.23932,-1.66121e+12
59530,-33.0858,4.78569,0.843805,-1.66121e+12
70536,-55.7056,5.32606,2.21497,-1.66121e+12
91028,77.3559,12.5974,1.72119,-1.66121e+12
102098,59.8789,9.10786,1.55377,-1.66121e+12
110416,-34.8457,5.2877,0.927843,-1.66121e+12
121582,-54.8396,5.58053,2.31202,-1.66121e+12
140059,84.9984,10.6947,1.49823,-1.66121e+12
149529,67.5225,7.68534,1.43039,-1.66121e+12
158423,-32.9877,5.32726,0.811766,-1.66121e+12
169205,-54.9988,5.31959,2.25989,-1.66121e+12
186594,90.4465,9.78315,1.41829,-1.66121e+12
201343,71.7432,6.90276,1.30254,-1.66121e+12
213533,-33.8893,8.69165,0.735518,-1.66121e+12
224091,-56.9479,4.93782,2.16406,-1.66121e+12
240680,96.1086,9.21944,1.3274,-1.66121e+12
249734,75.2512,6.38941,1.18725,-1.66121e+12
259332,-34.3824,6.3728,0.834633,-1.66121e+12
270722,-54.0547,5.52538,2.29667,-1.66121e+12
