40398,40.7888,37.2244,3.0541,-1.17067e+09
55371,48.4953,12.6675,2.28188,-1.17069e+09
64777,-41.1669,7.26191,1.09764,-1.1707e+09
80134,-42.7857,9.98494,2.3907,-1.17069e+09
101250,48.3517,12.5812,2.58022,-1.17069e+09
112256,55.7991,8.27451,1.56444,-1.1707e+09
122430,-43.739,8.14352,1.08375,-1.1707e+09
138075,-42.7677,10.0081,2.38967,-1.17069e+09
157176,55.19,10.8827,2.20529,-1.17069e+09
166614,61.2306,6.94033,1.38984,-1.1707e+09
177140,-43.1768,8.58999,1.09012,-1.1707e+09
193233,-42.2795,10.1698,2.43227,-1.17069e+09
