16210,76.2947,12.7708,1.36741,-1.18637e+09
25232,51.916,6.41883,1.4135,-1.18638e+09
30735,-32.5622,3.10716,0.851632,-1.18638e+09
45133,-33.9169,8.29409,3.75528,-1.18637e+09
57962,84.53,4.42709,1.136,-1.18638e+09
66888,50.1431,6.144,1.48569,-1.18638e+09
72743,-33.8075,3.38424,0.883784,-1.18638e+09
86565,-35.6973,8.7175,3.82515,-1.18637e+09
99298,85.0099,4.22721,1.12765,-1.18638e+09
108640,50.9277,5.94381,1.48962,-1.18638e+09
114847,-32.364,3.53954,0.808623,-1.18638e+09
128957,-35.858,8.86466,3.81435,-1.18637e+09
141642,85.9027,4.23999,1.08874,-1.18638e+09
150216,50.8539,6.00481,1.49181,-1.18638e+09
156007,-31.8615,3.11494,0.765796,-1.18638e+09
170117,-35.4822,8.56394,3.74536,-1.18637e+09
182866,86.2124,4.27094,1.0985,-1.18638e+09
191697,52.6354,6.07415,1.557,-1.18638e+09
197903,-32.2429,3.39435,0.835193,-1.18638e+09
212493,-35.9494,8.36731,3.564,-1.18637e+09
225290,86.2719,4.46918,1.13435,-1.18638e+09
234025,52.1552,6.16917,1.51454,-1.18638e+09
240104,-30.7071,3.11678,0.753912,-1.18638e+09
254245,-35.7434,7.9934,3.38551,-1.18637e+09
267074,86.7962,4.41009,1.13685,-1.18638e+09
275777,51.2508,5.97606,1.44968,-1.18638e+09
282015,-31.3605,3.20348,0.77673,-1.18638e+09
295709,-35.5336,7.93104,3.39864,-1.18637e+09
308474,85.9793,4.22968,1.09122,-1.18638e+09
317369,52.4059,5.98344,1.50094,-1.18638e+09
323607,-31.4845,3.29822,0.765819,-1.18638e+09
338005,-35.042,8.06528,3.4133,-1.18637e+09
350850,86.448,4.37177,1.10511,-1.18638e+09
359265,51.0744,5.93199,1.46657,-1.18638e+09
365344,-31.5002,3.14406,0.792445,-1.18638e+09
379453,-35.3733,7.93857,3.4187,-1.18637e+09
392298,86.4838,4.38486,1.10211,-1.18638e+09
401321,52.0945,6.07414,1.54185,-1.18638e+09
407432,-31.5473,3.45805,0.829582,-1.18638e+09
421797,-35.1321,8.62665,3.86916,-1.18637e+09
434530,86.6368,4.35089,1.11176,-1.18638e+09
444224,51.2538,6.0337,1.46358,-1.18637e+09
450624,-32.386,3.73813,0.840662,-1.18638e+09
464797,-34.3925,8.6429,3.87402,-1.18637e+09
477322,86.6344,4.25865,1.08534,-1.18638e+09
486888,51.6897,6.20103,1.51755,-1.18638e+09
493671,-29.5873,3.48422,0.786666,-1.18638e+09
507716,-35.441,7.78801,3.3816,-1.18637e+09
520546,86.8997,4.36008,1.10504,-1.18638e+09
529280,52.6805,6.04315,1.53534,-1.18638e+09
535103,-31.4582,3.36379,0.82975,-1.18638e+09
549789,-33.8789,8.79818,4.16462,-1.18637e+09
